listing_id,review_count,avg_rating,mean_pred_rating,std_pred_rating,mean_review_score,avg_rating_norm,mean_pred_norm,stability,confidence,listing_score,final_score
1153876,65,4.969230769230769,4.99999917103694,4.370509855273686e-06,0.9999997927592351,0.9923076923076923,0.999999792759235,0.9999978147450723,1.0,0.9976918659216478,0.9976918659216478
1292868119840939804,60,4.966666666666667,4.999998156229655,8.966682050062492e-06,0.9999995390574138,0.9916666666666667,0.9999995390574137,0.999995516658975,1.0,0.9974990739804238,0.9974990739804238
445346,118,4.966101694915254,4.999999058448662,3.848911696251101e-06,0.9999997646121656,0.9915254237288136,0.9999997646121654,0.9999980755441519,1.0,0.9974572089869578,0.9974572089869578
12702650,106,4.962264150943396,4.9999991272980315,4.545389466244317e-06,0.9999997818245078,0.990566037735849,0.9999997818245079,0.9999977273052669,1.0,0.997169350420024,0.997169350420024
1342868028370525983,132,4.962121212121212,4.999997558015766,8.78178237857058e-06,0.9999993895039414,0.990530303030303,0.9999993895039414,0.9999956091088107,1.0,0.9971580965025804,0.9971580965025804
45971522,52,4.961538461538462,4.999997964272132,9.038531569563177e-06,0.9999994910680331,0.9903846153846154,0.999999491068033,0.9999954807342152,1.0,0.997114426812935,0.997114426812935
19107561,120,4.958333333333333,4.999999821186066,7.130819569267002e-07,0.9999999552965164,0.9895833333333333,0.9999999552965164,0.9999996434590216,1.0,0.9968749219319373,0.9968749219319373
11879011,358,4.955307262569832,4.999998151257051,7.688461327123773e-06,0.9999995378142629,0.988826815642458,0.9999995378142628,0.9999961557693364,1.0,0.9966472138559825,0.9966472138559825
994944114545579612,300,4.953333333333333,4.999999497731527,2.268156959927979e-06,0.9999998744328816,0.9883333333333333,0.9999998744328817,0.99999886592152,1.0,0.996499760826313,0.996499760826313
1325263299878874581,97,4.948453608247423,4.999999164306011,4.060140141802695e-06,0.9999997910765028,0.9871134020618557,0.9999997910765028,0.9999979699299291,1.0,0.9961336012001227,0.9961336012001227
1300649389757401464,47,4.9787234042553195,4.999998640506826,3.899252297958925e-06,0.9999996601267064,0.9946808510638299,0.9999996601267065,0.999998050373851,0.9895649911916131,0.9984037759449151,0.9952782702860214
20833245,324,4.935185185185185,4.999998213332376,6.513102107651849e-06,0.9999995533330941,0.9837962962962963,0.9999995533330941,0.9999967434489462,1.0,0.9951381547394326,0.9951381547394326
541970899366846750,198,4.934343434343434,4.999997902398158,6.990358984708377e-06,0.9999994755995394,0.9835858585858586,0.9999994755995394,0.9999965048205076,1.0,0.9950749448785804,0.9950749448785804
901387657378364107,171,4.9298245614035086,4.999998608527825,5.5024190664253236e-06,0.9999996521319562,0.9824561403508771,0.9999996521319563,0.9999972487904668,1.0,0.9947362380964091,0.9947362380964091
52870761,296,4.929054054054054,4.999998840125832,4.110978560664302e-06,0.9999997100314578,0.9822635135135136,0.9999997100314579,0.9999979445107197,1.0,0.9946785862479639,0.9946785862479639
49245387,76,4.921052631578948,4.999997107606185,1.2577016853276658e-05,0.9999992769015463,0.980263157894737,0.9999992769015462,0.9999937114915733,1.0,0.9940776063880076,0.9940776063880076
1353688831040141998,48,4.9375,4.999997645616531,8.566372466587069e-06,0.9999994114041328,0.984375,0.9999994114041328,0.9999957168137668,0.9948357391330555,0.9953115337943381,0.9937695192730203
1175386681168154520,60,4.916666666666667,4.999998823801676,4.454538528533977e-06,0.9999997059504191,0.9791666666666667,0.9999997059504191,0.9999977727307358,1.0,0.993749504182341,0.993749504182341
